x, y
0, 71.72985843996128
0, 76.19645707407699
0, 75.70557605254207
0, 80.589789884083
0, 76.26396629772091
0, 83.4267472590732
0, 19.54261192662951
0, 21.84891540413952
0, 85.54883952167884
0, 80.13187848339744
0, 103.34039825208677
0, 97.62252400764058
0, 116.50940680848838
0, 109.77261428160243
0, 29.73284140565717
0, 26.487688724913
