x, y
0, 126.78187951977715
0, 103.10889323171186
0, 178.94015797870156
0, 146.6622328581762
0, 225.41062876417683
0, 189.5578982246601
0, 274.9372682839336
0, 228.4403318091639
0, 268.4670410075426
0, 209.70290121436315
0, 96.87457653283434
0, 72.8135464415096
0, 25.207699195184283
0, 18.37022932923591
0, 79.02860958067023
0, 67.69636400527
0, 122.2526260433367
0, 95.23194699265062
0, 166.03426794578917
0, 125.74484722634539
0, 186.2947935778205
0, 148.3661676478039
0, 143.6356940438135
0, 103.99823999301569
0, 43.31078996430368
0, 33.674890400224655
0, 14.167934434741024
0, 7.704829863696995
0, 52.9975829247925
0, 45.90136755004994
0, 70.12019715636445
0, 54.366533561312586
0, 110.0700477940305
0, 86.27746303170436
0, 124.17956474391505
0, 90.72752453991265
0, 93.21078085075922
0, 62.248650771445355
0, 25.758162309293702
0, 16.472763889695223
0, 6.75374489856873
0, 3.182125600592208
