x, y
0.10210427190135854, 62.16742992024513
0.10165565140870345, 55.61898303864855
0.25760703356052733, 75.58561542120805
0.26135680761128643, 63.56581559972762
0.8106270576097843, 84.14878374906345
0.8024264298410727, 76.29901424974204
2.2237583999951, 99.64870573629292
2.2427108762562122, 86.41658768082993
5.896259463120869, 80.32350915546937
5.817250073649086, 68.84100815768156
12.234828261486134, 47.28296490919918
12.135321108445178, 42.1364423061373
0.10039389596703721, 45.62308126494055
0.10166786032770105, 51.4658930646042
0.25884748809516245, 45.43778107128874
0.25844368658018607, 53.11135240437764
0.7870604974626759, 49.51127000821493
0.8015275156511223, 62.42617568882726
2.2555859973292236, 57.38122680635857
2.2479240704908263, 71.78849954582988
5.899092553962134, 44.60573861410694
5.907599996725176, 55.57868713725911
12.19766195987336, 27.008731659283065
12.167912804784798, 32.79528737445331
