x, y
0, 2.1202499577774025
0, 1.9549569329505152
0, 2.3316669481506502
0, 2.142746157743624
0, 2.5345887519000168
0, 2.2619658841411923
0, 2.4513426786015877
0, 2.166373923323763
0, 1.5891065698361762
0, 0.9937341665259247
0, 1.986117209930755
0, 1.7471204188481675
0, 2.229150481337612
0, 1.9110454315149468
0, 2.3962675223779764
0, 1.9393683499408882
0, 2.2781118054382707
0, 1.7772335754095592
0, 1.1242019929066036
0, 0.38074649552440465
