x, y
0, 0.007021687148737027
0, 0.0062399716883876225
0, 0.002142059684248083
0, 0.0019408224309570353
0, 0.006626979409138846
0, 0.00607958718444439
0, 0.0030899433312651524
0, 0.002827040045920407
